house,battery,distance,max_output_house,current_capacity_battery
100,5,38,39.37298309,5006.47649904
101,5,62,64.25603513,5070.73253417
102,5,64,66.45865072,5137.19118489
103,5,48,38.3766668,5175.56785169
104,5,41,26.65336877,5202.22122046
105,5,28,32.63123071,5234.85245117
106,5,10,68.63304898,5303.48550015
107,5,41,62.33504063,5365.82054078
108,5,36,41.71675352,5407.537294299999
109,5,53,51.84271486,5459.38000916
110,5,67,29.90737428,5489.28738344
111,5,38,58.40033018,5547.68771362
112,5,24,38.50460131,5586.19231493
113,5,55,37.81128037,5624.0035953
114,5,50,73.40226925,5697.40586455
115,5,59,33.56390131,5730.96976586
116,5,31,33.96614241,5764.93590827
117,5,13,63.30973309,5828.24564136
118,5,46,26.81272998,5855.05837134
119,5,52,47.29043731,5902.34880865
120,5,23,54.40644245,5956.7552511
121,5,59,67.12368936,6023.87894046
122,5,58,39.85726456,6063.73620502
123,5,28,29.43663895,6093.17284397
124,5,44,41.46231813,6134.6351621
125,5,62,69.53106382,6204.16622592
126,5,56,72.11411933,6276.28034525
127,5,68,41.23924682,6317.51959207
128,5,55,33.61818802,6351.13778009
129,5,28,44.9319234,6396.06970349
130,5,56,50.53984719,6446.60955068
131,5,47,63.13649746,6509.74604814
132,5,51,38.24420236,6547.9902505
133,5,36,76.1538049,6624.1440554
134,5,41,43.28587772,6667.42993312
135,5,64,60.8375359,6728.26746902
136,5,37,29.1671214,6757.43459042
137,5,50,43.0013272,6800.43591762
138,5,58,70.34144168,6870.777359299999
139,5,42,52.07076394,6922.848123239999
140,5,30,63.12900053,6985.977123769999
141,5,46,29.86780761,7015.844931379999
142,5,28,66.97873982,7082.823671199999
143,5,50,42.32972013,7125.153391329999
144,5,73,30.41692196,7155.570313289999
145,5,51,74.26615041,7229.836463699999
146,5,67,49.16852893,7279.004992629999
147,5,21,71.35472201,7350.359714639999
148,5,47,66.78438663,7417.144101269999
149,5,41,56.65609954,7473.800200809998
150,5,25,26.19979919,7499.999999999998
total distance: 28318,costs grid:254862,costs batteries:25000,total costs:279862,
